Player,Pos,Age,Tm,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,2P%,eFG%,FT%,Season,PER,TS%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Jeff Malone,SG,23,WSB,76,34.4,18.9,2.7,2.4,0.7,0.1,1.4,0.499,0.208,0.517,0.505,0.844,1984-1985,15.0,0.543,22.8,3.4,2.3,5.7,0.105,0.0,-0.9,-0.9,0.7
Moses Malone*,C,29,PHI,79,37.4,24.6,13.1,1.6,0.8,1.6,3.6,0.469,,0.47,0.469,0.815,1984-1985,22.5,0.577,26.8,7.9,4.0,11.9,0.193,3.0,-1.4,1.6,2.7
Wes Matthews,PG,25,CHI,78,19.5,5.7,0.9,4.5,0.9,0.2,1.6,0.495,0.125,0.511,0.497,0.694,1984-1985,11.9,0.523,15.0,0.7,0.9,1.6,0.049,-0.6,-0.6,-1.2,0.3
Cedric Maxwell,SF,29,BOS,57,26.2,11.1,4.2,1.8,0.6,0.3,1.7,0.533,,0.536,0.533,0.831,1984-1985,14.2,0.634,16.3,3.2,1.4,4.6,0.147,0.8,-0.3,0.5,0.9
Bob McAdoo*,C,33,LAL,66,19.0,10.5,4.5,1.0,0.3,0.8,1.4,0.52,,0.521,0.52,0.753,1984-1985,15.4,0.559,23.0,1.4,1.5,2.9,0.11,-1.3,-0.8,-2.1,0.0
Tim McCormick,C,22,SEA,78,20.3,9.3,5.1,1.0,0.2,0.4,1.5,0.557,,0.558,0.557,0.715,1984-1985,14.7,0.606,18.8,2.3,1.5,3.8,0.114,-1.0,-1.0,-2.1,0.0
Rodney McCray,SF,23,HOU,82,36.6,14.4,6.6,4.3,1.1,0.9,2.2,0.535,0.0,0.538,0.535,0.738,1984-1985,15.5,0.576,15.9,5.3,3.3,8.5,0.137,1.7,1.0,2.7,3.6
Mike McGee,SF,25,LAL,76,15.4,10.2,2.2,0.9,0.5,0.1,1.1,0.538,0.361,0.557,0.556,0.588,1984-1985,17.3,0.567,26.4,2.1,0.9,3.0,0.122,0.7,-2.3,-1.6,0.1
Kevin McHale*,PF,27,BOS,79,33.6,19.8,9.0,1.8,0.4,1.5,2.0,0.57,0.0,0.573,0.57,0.76,1984-1985,20.7,0.617,21.9,7.6,3.4,11.0,0.199,2.7,-0.2,2.5,3.0
Kevin McKenna,SG,26,NJN,29,18.4,5.7,1.7,2.0,1.0,0.2,1.1,0.455,0.385,0.463,0.474,0.884,1984-1985,10.9,0.539,14.0,0.4,0.5,0.9,0.082,-2.1,0.9,-1.2,0.1
Tom McMillen,C,32,WSB,69,22.4,8.9,3.0,0.8,0.1,0.2,0.6,0.472,0.0,0.476,0.472,0.83,1984-1985,10.4,0.519,17.2,1.2,1.4,2.7,0.082,-2.5,-1.1,-3.6,-0.6
Mike Mitchell,SF,29,SAS,82,34.8,22.2,5.1,1.8,0.7,0.3,1.8,0.497,0.217,0.502,0.499,0.777,1984-1985,16.5,0.533,26.0,4.4,1.6,6.0,0.101,1.1,-2.2,-1.1,0.6
Paul Mokeski,C,28,MIL,79,20.1,6.2,5.2,1.3,0.4,0.4,1.1,0.478,,0.48,0.478,0.698,1984-1985,10.1,0.511,14.5,0.7,2.6,3.4,0.102,-2.7,1.0,-1.7,0.1
Sidney Moncrief*,PG,27,MIL,73,37.5,21.7,5.4,5.2,1.6,0.5,2.5,0.483,0.273,0.489,0.487,0.828,1984-1985,20.1,0.565,23.6,7.3,3.9,11.2,0.197,3.8,1.0,4.8,4.7
Johnny Moore,PG,26,SAS,82,32.8,12.8,4.6,10.0,2.8,0.2,2.9,0.457,0.281,0.476,0.471,0.762,1984-1985,18.3,0.513,18.7,3.7,3.5,7.2,0.128,2.1,1.5,3.7,3.9
Larry Nance,PF,25,PHO,61,36.1,19.9,8.8,2.6,1.4,1.7,2.2,0.587,,0.587,0.588,0.709,1984-1985,20.6,0.612,20.8,4.7,3.2,7.9,0.173,3.2,1.2,4.4,3.5
Calvin Natt,PF,28,DEN,78,34.1,23.3,7.8,3.1,1.0,0.4,2.4,0.546,,0.547,0.546,0.793,1984-1985,21.8,0.604,24.1,8.0,2.3,10.2,0.185,4.2,-1.0,3.1,3.4
Kurt Nimphius,C,26,DAL,82,24.5,6.1,5.0,2.2,0.4,1.5,1.2,0.452,0.0,0.458,0.452,0.771,1984-1985,10.9,0.504,12.3,1.3,2.0,3.3,0.079,-1.9,1.6,-0.3,0.9
Norm Nixon,PG,29,LAC,81,35.7,17.2,2.7,8.8,1.2,0.0,3.4,0.465,0.333,0.476,0.478,0.78,1984-1985,15.6,0.507,23.2,2.5,1.2,3.7,0.061,1.4,-1.9,-0.6,1.1
Mike O'Koren,SF,26,NJN,43,26.0,10.2,3.9,2.4,0.7,0.4,1.2,0.494,0.381,0.5,0.504,0.627,1984-1985,12.4,0.518,17.1,0.9,1.0,1.9,0.081,-0.6,0.1,-0.5,0.4
Hakeem Olajuwon*,C,22,HOU,82,35.5,20.6,11.9,1.4,1.2,2.7,2.9,0.538,,0.538,0.538,0.613,1984-1985,21.1,0.564,23.5,5.3,4.9,10.2,0.168,1.7,0.4,2.1,3.0
Mark Olberding,PF,28,KCK,81,28.1,10.2,6.3,3.0,0.7,0.1,2.3,0.502,,0.505,0.502,0.832,1984-1985,12.2,0.603,15.0,2.8,1.3,4.1,0.085,-0.8,-0.1,-0.9,0.6
Jawann Oldham,C,27,CHI,63,15.8,3.4,3.7,0.5,0.2,2.0,0.9,0.464,,0.466,0.464,0.68,1984-1985,9.7,0.495,11.4,-0.2,1.3,1.0,0.05,-3.8,2.2,-1.6,0.1
Louis Orr,PF,26,NYK,79,31.0,12.7,4.9,1.7,1.3,0.3,1.7,0.486,0.1,0.491,0.486,0.784,1984-1985,13.8,0.552,17.7,2.9,1.9,4.8,0.093,0.7,-0.4,0.3,1.4
Robert Parish*,C,31,BOS,79,36.1,17.6,10.6,1.6,0.7,1.3,2.4,0.542,,0.542,0.542,0.743,1984-1985,17.6,0.586,19.7,5.0,4.0,9.0,0.151,1.1,-0.3,0.8,2.0
Jim Paxson,SG,27,POR,68,33.1,17.9,3.3,3.9,1.5,0.1,1.6,0.514,0.154,0.529,0.517,0.79,1984-1985,17.3,0.555,21.2,4.6,1.9,6.5,0.138,1.7,-0.2,1.5,2.0
John Paxson,PG,24,SAS,78,16.1,6.2,0.9,2.8,0.6,0.0,1.0,0.509,0.294,0.53,0.522,0.84,1984-1985,12.6,0.566,16.2,1.7,0.6,2.3,0.088,-0.5,-0.9,-1.3,0.2
Sam Perkins,PF,23,DAL,82,28.3,11.0,7.4,1.6,0.8,0.8,1.2,0.471,0.25,0.483,0.478,0.82,1984-1985,15.0,0.535,17.1,3.2,2.6,5.8,0.12,0.1,-0.1,0.0,1.2
Ricky Pierce,SG,25,MIL,44,20.0,9.8,2.7,2.1,0.8,0.1,1.4,0.537,0.25,0.541,0.539,0.823,1984-1985,15.8,0.599,19.6,1.8,1.2,3.0,0.162,0.6,0.5,1.1,0.7
Ben Poquette,PF,29,CLE,79,21.0,6.7,6.0,1.0,0.6,0.7,0.9,0.46,0.176,0.47,0.463,0.796,1984-1985,12.6,0.514,14.2,1.4,2.1,3.5,0.102,-1.4,0.7,-0.7,0.5
Paul Pressey,SF,26,MIL,80,36.0,16.1,5.4,6.8,1.6,0.7,3.1,0.517,0.35,0.521,0.521,0.758,1984-1985,17.6,0.577,19.2,5.2,4.4,9.6,0.16,2.6,1.6,4.2,4.5
Kurt Rambis,PF,26,LAL,82,19.7,5.2,6.4,0.8,1.0,0.6,1.2,0.554,,0.554,0.554,0.66,1984-1985,12.7,0.577,11.7,1.3,2.8,4.1,0.12,-1.0,1.0,0.0,0.8
Kelvin Ransey,PG,26,NJN,81,20.9,8.9,1.6,4.4,1.1,0.1,1.4,0.459,0.182,0.463,0.46,0.859,1984-1985,15.3,0.505,19.8,1.9,1.5,3.4,0.096,0.5,-0.1,0.3,1.0
Robert Reid,SF,29,HOU,82,21.5,8.7,3.3,2.1,0.6,0.3,1.2,0.481,0.063,0.492,0.482,0.698,1984-1985,11.8,0.507,18.0,1.2,1.8,3.0,0.082,-1.4,0.1,-1.3,0.3
Clint Richardson,SG,28,PHI,74,20.7,6.0,2.1,2.1,0.5,0.2,1.1,0.453,,0.454,0.454,0.854,1984-1985,9.1,0.5,13.7,0.9,0.9,1.8,0.058,-1.7,-0.4,-2.1,0.0
Micheal Ray Richardson,PG,29,NJN,82,38.1,20.1,5.6,8.2,3.0,0.3,3.0,0.469,0.252,0.488,0.479,0.767,1984-1985,19.8,0.513,24.0,4.5,4.2,8.7,0.134,2.5,1.6,4.1,4.8
Doc Rivers,PG,23,ATL,69,30.8,14.1,3.1,5.9,2.4,0.8,2.6,0.476,0.417,0.48,0.487,0.77,1984-1985,18.1,0.561,20.2,3.4,3.0,6.3,0.143,1.2,2.5,3.7,3.1
Fred Roberts,PF,24,TOT,74,15.9,7.7,2.5,1.2,0.4,0.3,1.2,0.498,,0.496,0.499,0.824,1984-1985,13.5,0.569,19.8,1.3,1.3,2.6,0.106,-0.7,-0.3,-1.1,0.3
Fred Roberts,PF,24,UTA,52,16.8,8.7,2.9,1.3,0.3,0.2,1.3,0.513,,0.511,0.514,0.84,1984-1985,14.8,0.587,20.5,1.3,1.0,2.3,0.128,-0.1,-0.4,-0.5,0.3
Alvin Robertson,SG,22,SAS,79,21.3,9.2,3.4,3.5,1.6,0.3,2.1,0.498,0.364,0.501,0.502,0.734,1984-1985,15.3,0.538,20.0,1.1,2.0,3.1,0.087,-0.2,1.1,0.9,1.2
Cliff Robinson,PF,24,WSB,60,31.2,16.7,9.1,2.5,0.9,0.8,2.7,0.471,0.333,0.471,0.472,0.742,1984-1985,16.4,0.507,25.6,-0.3,3.2,2.9,0.075,-0.9,0.2,-0.7,0.6
Tree Rollins,C,29,ATL,70,25.0,6.3,6.3,0.7,0.5,2.4,1.1,0.549,,0.549,0.549,0.72,1984-1985,12.3,0.578,10.8,1.1,2.7,3.8,0.105,-1.9,2.5,0.7,1.2
Dan Roundfield,PF,31,DET,56,26.6,10.9,8.1,1.8,0.5,1.0,2.2,0.467,,0.469,0.467,0.781,1984-1985,13.9,0.524,18.2,0.9,1.8,2.7,0.087,-0.7,0.0,-0.8,0.5
Jeff Ruland,C,26,WSB,37,38.8,18.9,11.1,4.4,0.8,0.7,4.8,0.569,0.0,0.572,0.569,0.685,1984-1985,17.0,0.617,21.6,1.1,2.2,3.3,0.111,0.5,0.9,1.4,1.3
Walker Russell,PG,24,ATL,21,18.0,4.0,1.9,3.1,0.8,0.2,1.9,0.54,,0.532,0.548,0.824,1984-1985,9.0,0.589,12.1,-0.2,0.4,0.2,0.029,-2.5,1.2,-1.3,0.1
Ralph Sampson*,PF,24,HOU,82,37.6,22.1,10.4,2.7,1.0,2.0,4.0,0.502,0.0,0.504,0.502,0.676,1984-1985,17.4,0.533,25.9,1.4,4.8,6.2,0.096,-0.3,0.7,0.4,1.8
Mike Sanders,SF,24,PHO,21,19.9,10.2,4.2,1.4,1.1,0.2,1.6,0.486,,0.486,0.486,0.763,1984-1985,15.0,0.535,22.9,0.3,0.6,0.8,0.093,-1.2,-0.1,-1.4,0.1
Alvin Scott,SF,29,PHO,77,16.1,3.6,2.1,1.6,0.5,0.3,0.8,0.429,0.2,0.433,0.431,0.716,1984-1985,8.0,0.473,11.6,-0.1,1.2,1.2,0.045,-2.8,0.8,-2.0,0.0
Byron Scott,SG,23,LAL,81,28.5,16.0,2.6,3.0,1.2,0.2,1.7,0.539,0.433,0.546,0.552,0.82,1984-1985,16.8,0.587,21.8,4.8,2.1,6.9,0.143,1.0,-0.1,0.9,1.7
Lonnie Shelton,PF,29,CLE,57,21.8,6.4,4.7,1.7,0.8,0.3,1.3,0.435,0.0,0.441,0.435,0.662,1984-1985,9.0,0.462,15.2,-0.4,1.3,0.9,0.036,-3.4,0.4,-3.0,-0.3
Purvis Short,SF,27,GSW,78,39.5,28.0,5.1,3.0,1.5,0.3,3.1,0.46,0.313,0.474,0.473,0.817,1984-1985,18.9,0.533,29.1,5.4,0.8,6.2,0.097,2.5,-1.9,0.6,2.0
Jerry Sichting,PG,28,IND,70,25.8,11.0,1.6,3.8,0.7,0.1,1.5,0.521,0.243,0.538,0.528,0.875,1984-1985,13.6,0.567,17.0,2.5,1.0,3.5,0.094,0.0,-0.8,-0.8,0.5
Jack Sikma*,C,29,SEA,68,35.3,18.5,10.6,4.2,1.2,1.3,2.4,0.489,0.2,0.492,0.49,0.852,1984-1985,20.4,0.564,22.2,4.6,3.7,8.3,0.166,2.4,2.0,4.4,3.9
Derek Smith,SG,23,LAC,80,34.5,22.1,5.3,2.7,1.0,0.7,2.9,0.537,0.158,0.542,0.538,0.794,1984-1985,19.1,0.592,25.4,6.3,1.7,8.0,0.139,2.0,-0.6,1.4,2.4
Larry Smith,PF,27,GSW,80,31.2,11.1,10.9,1.2,1.0,0.7,2.0,0.53,,0.53,0.53,0.605,1984-1985,15.1,0.553,15.1,3.1,1.6,4.7,0.09,0.2,-1.8,-1.6,0.2
Ricky Sobers,SG,32,SEA,71,21.0,9.9,1.5,3.5,0.7,0.1,2.2,0.446,0.286,0.453,0.452,0.815,1984-1985,11.3,0.501,24.1,-0.9,1.0,0.1,0.002,-2.3,-1.3,-3.7,-0.6
Rory Sparrow,PG,26,NYK,79,29.0,9.9,2.1,7.1,1.0,0.1,1.9,0.492,0.226,0.506,0.498,0.865,1984-1985,14.3,0.539,15.8,3.1,1.2,4.3,0.091,0.8,-0.9,-0.1,1.1
Larry Spriggs,PF,25,LAL,75,17.2,6.7,3.0,1.8,0.6,0.2,1.5,0.548,,0.553,0.548,0.767,1984-1985,11.9,0.598,16.7,1.2,1.4,2.6,0.095,-1.7,-0.1,-1.7,0.1
Terence Stansbury,SG,23,IND,74,17.3,7.1,1.5,1.7,0.6,0.2,1.1,0.459,0.16,0.476,0.463,0.81,1984-1985,10.3,0.512,18.3,0.5,1.0,1.5,0.056,-3.2,-0.2,-3.4,-0.5
Steve Stipanovich,C,24,IND,82,28.2,13.7,7.5,2.4,0.9,1.0,2.2,0.475,0.091,0.48,0.476,0.798,1984-1985,15.9,0.544,20.7,2.0,3.0,5.0,0.104,0.0,0.8,0.8,1.6
John Stockton*,PG,22,UTA,82,18.2,5.6,1.3,5.1,1.3,0.1,1.8,0.471,0.182,0.481,0.474,0.736,1984-1985,13.3,0.548,15.1,0.8,2.3,3.1,0.1,-1.7,1.6,-0.1,0.7
Jon Sundvold,PG,23,SEA,73,15.8,5.5,1.0,2.8,0.5,0.0,1.2,0.425,0.316,0.436,0.44,0.814,1984-1985,9.8,0.47,18.6,-0.5,0.7,0.2,0.008,-2.9,-1.6,-4.5,-0.7
Terry Teagle,SG,24,TOT,21,16.6,8.3,2.0,0.7,0.6,0.2,0.7,0.54,0.5,0.541,0.547,0.714,1984-1985,15.5,0.574,18.8,0.7,0.1,0.7,0.103,0.9,-1.5,-0.6,0.1
Reggie Theus,SG,27,KCK,82,31.0,16.4,3.3,8.0,1.2,0.2,3.7,0.487,0.132,0.501,0.489,0.863,1984-1985,17.0,0.559,23.4,3.7,0.9,4.6,0.086,2.3,-1.6,0.7,1.7
Isiah Thomas*,PG,23,DET,81,38.1,21.2,4.5,13.9,2.3,0.3,3.7,0.458,0.257,0.476,0.468,0.809,1984-1985,22.2,0.529,24.0,7.5,3.6,11.2,0.173,5.1,1.2,6.3,6.5
Jim Thomas,SG,24,IND,80,25.7,11.1,3.3,2.9,1.0,0.1,1.6,0.478,0.19,0.496,0.483,0.782,1984-1985,13.0,0.534,18.3,1.8,1.7,3.5,0.081,-1.1,-0.1,-1.1,0.5
LaSalle Thompson,C,23,KCK,82,30.0,11.8,10.4,1.6,1.2,1.6,2.5,0.531,,0.531,0.531,0.721,1984-1985,15.6,0.579,16.6,2.3,3.0,5.3,0.103,-0.3,0.6,0.3,1.4
Mychal Thompson,PF,30,POR,79,33.1,18.4,7.8,2.6,1.0,1.3,2.9,0.515,,0.515,0.515,0.684,1984-1985,17.5,0.554,23.3,2.9,3.1,6.1,0.111,1.0,-0.3,0.7,1.8
Paul Thompson,SF,23,TOT,49,19.2,9.2,3.2,1.6,1.1,0.5,1.2,0.412,0.2,0.427,0.418,0.793,1984-1985,13.4,0.455,23.7,-0.2,1.3,1.1,0.056,-1.3,1.3,0.0,0.5
Paul Thompson,SF,23,CLE,33,21.7,10.5,3.5,1.8,1.2,0.6,1.3,0.418,0.261,0.429,0.427,0.849,1984-1985,13.6,0.46,23.6,-0.2,0.9,0.7,0.047,-1.0,1.4,0.5,0.5
Otis Thorpe,PF,22,KCK,82,23.4,12.8,6.8,1.4,0.4,0.5,2.3,0.6,,0.602,0.6,0.62,1984-1985,16.6,0.62,21.3,2.8,1.3,4.0,0.1,0.4,-1.3,-1.0,0.5
Sedale Threatt,PG,23,PHI,82,15.9,5.4,1.2,2.1,1.0,0.2,1.2,0.452,0.182,0.467,0.457,0.733,1984-1985,10.2,0.489,17.1,-0.1,1.4,1.3,0.047,-3.0,1.0,-2.1,0.0
Andrew Toney,SG,27,PHI,70,32.0,17.8,2.5,5.2,0.9,0.3,3.2,0.492,0.371,0.508,0.514,0.862,1984-1985,16.2,0.582,23.3,4.0,1.5,5.5,0.118,1.7,-1.3,0.4,1.4
Kelly Tripucka,SF,25,DET,55,30.5,19.1,4.0,2.5,0.9,0.3,2.1,0.477,0.4,0.477,0.478,0.885,1984-1985,16.7,0.548,24.6,2.8,1.4,4.2,0.121,1.0,-0.5,0.5,1.0
Trent Tucker,SG,25,NYK,77,23.6,8.5,2.4,2.6,1.0,0.2,0.8,0.483,0.403,0.494,0.507,0.792,1984-1985,12.6,0.521,15.7,2.1,1.2,3.3,0.086,0.0,0.2,0.2,1.0
Elston Turner,SF,25,DEN,81,18.4,5.1,2.7,2.0,1.2,0.1,0.9,0.466,0.167,0.471,0.468,0.785,1984-1985,10.9,0.497,12.3,0.8,1.5,2.3,0.075,-1.7,1.1,-0.6,0.5
Jeff Turner,PF,22,NJN,72,19.8,5.8,3.0,1.5,0.4,0.1,1.3,0.454,,0.457,0.454,0.859,1984-1985,7.4,0.504,14.3,0.2,1.0,1.2,0.04,-3.9,-0.9,-4.8,-1.0
Melvin Turpin,C,24,CLE,79,24.7,10.6,5.7,0.5,0.5,1.1,1.5,0.511,,0.511,0.511,0.784,1984-1985,13.1,0.541,18.3,1.1,2.0,3.1,0.075,-1.4,-0.3,-1.7,0.2
Terry Tyler,SF,28,DET,82,24.4,11.6,5.2,0.8,0.6,1.1,0.9,0.494,0.0,0.498,0.494,0.716,1984-1985,14.6,0.516,19.1,2.2,2.3,4.5,0.108,-0.2,0.2,0.0,1.0
Darnell Valentine,PG,25,POR,75,30.4,11.6,2.9,7.0,1.9,0.1,2.6,0.473,,0.474,0.473,0.793,1984-1985,15.1,0.541,17.4,2.6,2.4,5.0,0.106,0.1,0.5,0.6,1.5
Kiki Vandeweghe,SF,26,POR,72,34.8,22.4,3.2,1.5,0.5,0.3,1.6,0.534,0.333,0.54,0.538,0.896,1984-1985,18.0,0.603,23.1,7.2,1.2,8.4,0.161,2.5,-2.1,0.4,1.5
Jay Vincent,PF,25,DAL,79,32.2,18.2,8.9,2.1,0.6,0.3,2.2,0.479,0.0,0.481,0.479,0.836,1984-1985,18.0,0.545,24.6,4.0,2.6,6.5,0.123,0.9,-1.2,-0.2,1.1
Danny Vranes,SF,26,SEA,76,28.5,5.8,5.7,2.0,1.0,0.8,1.6,0.463,0.25,0.465,0.464,0.528,1984-1985,8.3,0.48,11.2,-0.6,2.4,1.8,0.039,-3.4,1.2,-2.2,-0.1
Darrell Walker,PG,23,NYK,82,30.4,13.5,3.4,5.0,2.0,0.3,2.5,0.435,0.0,0.442,0.435,0.7,1984-1985,14.7,0.483,22.4,0.5,2.3,2.8,0.054,0.0,0.6,0.6,1.7
Bill Walton*,C,32,LAC,67,24.6,10.1,9.0,2.3,0.7,2.1,2.6,0.521,,0.523,0.521,0.68,1984-1985,17.8,0.558,19.3,0.6,2.7,3.3,0.097,-0.2,2.4,2.2,1.7
Ennis Whatley,PG,22,CHI,70,19.8,5.0,1.4,5.4,0.9,0.1,2.1,0.447,0.111,0.457,0.449,0.791,1984-1985,11.3,0.497,14.9,-0.1,0.9,0.8,0.029,-0.7,-1.0,-1.7,0.1
Jerome Whitehead,C,28,GSW,79,32.1,13.0,7.9,0.7,0.6,0.5,1.8,0.51,,0.51,0.51,0.783,1984-1985,12.6,0.553,16.5,2.7,0.9,3.6,0.069,-1.5,-2.0,-3.5,-0.9
Mitchell Wiggins,SG,25,HOU,82,19.2,9.0,2.9,1.5,1.0,0.2,1.1,0.484,0.261,0.492,0.489,0.733,1984-1985,14.0,0.516,20.2,1.7,1.8,3.5,0.107,-0.8,0.7,-0.2,0.7
Jamaal Wilkes*,SF,31,LAL,42,18.1,8.3,2.2,1.0,0.5,0.1,1.2,0.488,,0.49,0.488,0.773,1984-1985,11.0,0.523,20.2,0.3,0.5,0.9,0.056,-1.9,-1.7,-3.7,-0.3
Dominique Wilkins*,SF,25,ATL,81,37.3,27.4,6.9,2.5,1.7,0.7,2.8,0.451,0.309,0.457,0.458,0.806,1984-1985,20.9,0.514,32.5,4.1,3.5,7.6,0.121,3.1,-0.9,2.2,3.2
Eddie Lee Wilkins,C,22,NYK,54,17.0,5.5,4.9,0.3,0.4,0.3,1.2,0.498,,0.502,0.498,0.541,1984-1985,9.5,0.52,15.8,-0.2,1.0,0.8,0.043,-4.0,-1.3,-5.3,-0.8
Jeff Wilkins,C,29,UTA,79,19.1,8.0,4.6,1.0,0.4,0.2,1.2,0.49,,0.491,0.49,0.763,1984-1985,11.6,0.511,18.7,-0.1,2.4,2.3,0.074,-2.8,0.1,-2.7,-0.3
Buck Williams,PF,24,NJN,82,38.8,18.2,12.3,2.0,0.8,1.3,2.9,0.53,,0.531,0.53,0.625,1984-1985,16.7,0.562,19.8,3.7,4.0,7.7,0.116,0.4,-0.6,-0.3,1.4
Gus Williams,PG,31,WSB,79,37.5,20.0,2.5,7.7,2.3,0.4,2.7,0.43,0.29,0.449,0.447,0.725,1984-1985,17.3,0.482,26.0,1.2,3.9,5.1,0.083,1.6,0.4,2.1,3.1
Herb Williams,C,26,IND,75,34.1,18.3,8.5,3.4,0.7,1.8,3.5,0.475,0.111,0.478,0.475,0.657,1984-1985,15.5,0.505,25.0,-1.0,3.1,2.2,0.041,-0.4,0.4,0.0,1.3
Ray Williams,PG,30,BOS,23,20.0,6.4,2.5,3.9,1.3,0.2,1.8,0.385,0.261,0.408,0.406,0.674,1984-1985,10.9,0.45,18.2,-0.2,0.6,0.4,0.042,-2.8,1.2,-1.6,0.1
Sly Williams,SF,27,ATL,34,25.5,12.3,4.9,2.8,0.8,0.2,2.3,0.439,0.267,0.447,0.445,0.642,1984-1985,12.9,0.48,24.3,-0.4,1.0,0.5,0.03,-1.1,-0.5,-1.6,0.1
Kevin Willis,PF,22,ATL,82,21.8,9.3,6.4,0.4,0.4,0.6,1.3,0.467,0.222,0.47,0.468,0.657,1984-1985,12.9,0.497,20.2,0.4,2.2,2.7,0.072,-2.3,-1.4,-3.8,-0.8
Othell Wilson,PG,23,GSW,74,17.0,4.4,1.8,2.9,1.0,0.2,1.3,0.46,0.188,0.476,0.466,0.711,1984-1985,10.8,0.501,13.1,0.1,0.7,0.7,0.028,-2.1,0.3,-1.8,0.1
Randy Wittman,SG,25,ATL,41,28.5,9.9,1.8,3.0,0.7,0.2,1.4,0.531,0.286,0.536,0.534,0.732,1984-1985,11.2,0.549,15.1,0.9,0.7,1.6,0.065,-1.4,-0.6,-1.9,0.0
Al Wood,SG,26,SEA,80,31.8,15.0,3.5,3.0,1.1,0.7,1.5,0.485,0.212,0.494,0.489,0.776,1984-1985,14.3,0.521,21.0,2.2,2.1,4.2,0.08,0.0,-0.1,-0.1,1.2
Mike Woodson,SG,26,KCK,78,25.6,17.0,2.5,1.8,1.5,0.4,1.8,0.496,0.238,0.501,0.499,0.8,1984-1985,17.5,0.548,26.7,3.0,1.2,4.2,0.101,0.6,-0.3,0.3,1.1
Orlando Woolridge,SF,25,CHI,77,36.6,22.9,5.6,1.8,0.8,0.5,2.3,0.554,0.0,0.557,0.554,0.785,1984-1985,19.5,0.608,24.2,7.4,1.6,9.0,0.153,3.1,-1.6,1.5,2.5
James Worthy*,SF,23,LAL,80,33.7,17.6,6.4,2.5,1.1,0.8,2.5,0.572,0.0,0.576,0.572,0.776,1984-1985,17.0,0.601,20.6,4.6,2.9,7.5,0.134,1.7,-0.1,1.6,2.5
