Player,Pos,Age,Tm,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,2P%,eFG%,FT%,Season,PER,TS%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Vinnie Johnson,SG,31,DET,82,23.6,12.2,2.8,3.3,0.7,0.2,1.9,0.443,0.208,0.449,0.446,0.677,1987-1988,13.8,0.475,25.9,0.2,2.1,2.3,0.056,-0.5,-0.4,-0.9,0.5
Caldwell Jones,C,37,POR,79,22.5,4.2,5.2,1.0,0.4,1.3,1.0,0.487,0.0,0.494,0.487,0.736,1987-1988,8.0,0.539,8.7,0.5,2.2,2.7,0.073,-3.0,1.4,-1.7,0.1
Charles Jones,PF,30,WSB,69,19.0,2.9,4.7,0.9,0.8,1.6,0.8,0.407,,0.409,0.407,0.707,1987-1988,9.3,0.469,8.4,0.0,2.2,2.2,0.082,-3.6,3.4,-0.2,0.6
Michael Jordan*,SG,24,CHI,82,40.4,35.0,5.5,5.9,3.2,1.6,3.1,0.535,0.132,0.546,0.537,0.841,1987-1988,31.7,0.603,34.1,15.2,6.1,21.2,0.308,8.8,4.2,13.0,12.5
Jerome Kersey,SF,25,POR,79,36.6,19.2,8.3,3.1,1.6,0.8,2.0,0.499,0.2,0.502,0.5,0.735,1987-1988,17.3,0.542,21.3,4.8,3.8,8.6,0.144,1.2,0.6,1.8,2.8
Albert King,SF,28,PHI,72,22.1,7.2,3.0,1.5,0.5,0.3,1.3,0.391,0.347,0.395,0.406,0.757,1987-1988,7.2,0.442,18.0,-0.9,0.8,-0.1,-0.004,-4.2,-1.2,-5.4,-1.4
Bernard King*,SF,31,WSB,69,29.6,17.2,4.1,2.8,0.7,0.1,3.1,0.501,0.167,0.503,0.502,0.762,1987-1988,15.0,0.55,26.1,1.2,1.6,2.8,0.066,-0.1,-1.2,-1.3,0.3
Greg Kite,C,26,TOT,53,20.1,4.2,5.0,0.9,0.4,1.1,1.4,0.449,,0.451,0.449,0.506,1987-1988,7.3,0.467,12.0,-1.0,1.3,0.3,0.014,-5.4,0.7,-4.7,-0.7
Greg Kite,C,26,LAC,40,24.4,5.1,6.0,1.1,0.4,1.3,1.6,0.456,,0.459,0.456,0.534,1987-1988,7.5,0.479,11.6,-0.7,1.2,0.4,0.022,-5.2,0.8,-4.4,-0.6
Joe Kleine,C,26,SAC,82,24.4,9.8,7.1,1.1,0.3,0.7,1.3,0.472,,0.472,0.472,0.814,1987-1988,13.4,0.521,17.7,1.7,1.3,3.1,0.074,-1.7,-1.3,-3.0,-0.5
Jon Koncak,C,24,ATL,49,21.9,5.7,6.8,0.4,0.7,1.1,1.1,0.483,,0.488,0.483,0.61,1987-1988,11.8,0.531,12.4,0.6,1.8,2.3,0.104,-2.4,1.3,-1.0,0.3
Larry Krystkowiak,PF,23,MIL,50,21.0,7.2,4.6,1.0,0.4,0.2,1.1,0.481,0.0,0.487,0.481,0.811,1987-1988,11.1,0.558,15.2,1.1,1.0,2.1,0.096,-2.0,-0.9,-2.9,-0.2
Bill Laimbeer,C,30,DET,82,35.3,13.5,10.1,2.4,0.8,1.0,1.7,0.493,0.333,0.5,0.5,0.874,1987-1988,15.1,0.546,16.5,3.8,5.0,8.8,0.146,0.5,1.7,2.2,3.1
Allen Leavell,SG,30,HOU,80,26.9,10.2,1.9,5.1,1.6,0.1,1.6,0.437,0.216,0.471,0.451,0.869,1987-1988,14.3,0.527,16.9,2.6,2.5,5.1,0.115,-0.3,1.1,0.8,1.5
Fat Lever,SG,27,DEN,82,37.3,18.9,8.1,7.8,2.7,0.3,2.2,0.473,0.211,0.484,0.477,0.785,1987-1988,20.5,0.516,21.4,5.5,4.9,10.4,0.163,3.0,2.2,5.1,5.5
Cliff Levingston,PF,27,ATL,82,26.0,10.0,6.1,0.9,0.6,1.0,1.1,0.557,,0.557,0.558,0.772,1987-1988,15.5,0.609,15.1,4.6,2.3,7.0,0.157,0.5,0.3,0.8,1.5
Alton Lister,C,29,SEA,82,22.1,5.6,7.6,0.7,0.3,1.7,1.1,0.504,,0.504,0.506,0.606,1987-1988,12.0,0.541,11.4,1.4,2.8,4.1,0.11,-2.5,1.0,-1.5,0.2
John Long,SG,31,IND,81,25.0,12.8,2.8,2.1,1.0,0.1,1.6,0.474,0.442,0.478,0.494,0.907,1987-1988,15.2,0.539,22.7,2.0,1.9,3.9,0.093,0.2,0.0,0.3,1.2
John Lucas,PG,34,MIL,81,21.8,9.2,2.0,4.8,1.1,0.0,1.5,0.445,0.338,0.479,0.486,0.802,1987-1988,16.1,0.529,19.7,2.2,1.7,3.9,0.106,1.8,0.3,2.0,1.8
Maurice Lucas,PF,35,POR,73,16.3,6.1,4.3,1.3,0.5,0.1,1.0,0.45,,0.454,0.45,0.736,1987-1988,11.5,0.508,16.9,0.9,1.4,2.3,0.091,-2.2,-0.1,-2.2,-0.1
Rick Mahorn,PF,29,DET,67,29.3,10.7,8.4,0.9,0.6,0.6,1.8,0.574,,0.574,0.575,0.756,1987-1988,13.7,0.622,14.7,2.8,3.2,5.9,0.145,-0.8,0.9,0.2,1.1
Jeff Malone,SG,26,WSB,80,33.2,20.5,2.6,3.0,0.6,0.2,2.2,0.476,0.417,0.478,0.48,0.882,1987-1988,16.1,0.537,26.4,4.0,1.5,5.6,0.101,1.0,-1.4,-0.3,1.1
Karl Malone*,PF,24,UTA,82,39.0,27.7,12.0,2.4,1.4,0.6,4.0,0.52,0.0,0.522,0.52,0.7,1987-1988,20.7,0.568,29.7,4.0,6.1,10.1,0.152,1.7,-0.2,1.5,2.9
Moses Malone*,C,32,WSB,79,34.1,20.3,11.2,1.4,0.7,0.9,3.2,0.487,0.286,0.488,0.488,0.788,1987-1988,21.1,0.577,25.2,5.7,3.4,9.2,0.163,3.0,-1.4,1.6,2.5
Tim McCormick,C,25,TOT,70,30.2,12.0,6.7,1.7,0.5,0.3,1.6,0.537,,0.539,0.537,0.674,1987-1988,13.4,0.566,17.0,2.5,1.4,3.9,0.089,-0.6,-0.9,-1.5,0.3
Tim McCormick,C,25,PHI,23,26.1,7.8,6.3,1.1,0.6,0.3,1.5,0.514,,0.514,0.514,0.698,1987-1988,10.8,0.555,13.8,0.4,0.5,0.9,0.069,-2.2,-0.5,-2.7,-0.1
Tim McCormick,C,25,NJN,47,32.2,14.1,6.9,2.0,0.4,0.3,1.6,0.543,,0.545,0.543,0.667,1987-1988,14.4,0.569,18.3,2.1,1.0,3.1,0.097,0.0,-1.0,-1.0,0.4
Rodney McCray,SF,26,HOU,81,33.2,12.4,7.8,3.3,0.7,0.6,1.8,0.481,,0.484,0.481,0.785,1987-1988,15.1,0.554,15.7,4.4,3.2,7.6,0.135,1.2,0.4,1.6,2.5
Xavier McDaniel,SF,24,SEA,78,34.7,21.4,6.6,3.4,1.2,0.7,2.9,0.488,0.28,0.496,0.493,0.715,1987-1988,18.2,0.528,26.8,3.6,2.6,6.2,0.11,2.2,-0.8,1.4,2.3
Ben McDonald,PF,25,GSW,81,25.2,7.6,4.1,1.7,0.5,0.1,1.1,0.467,0.257,0.482,0.476,0.784,1987-1988,9.0,0.509,13.8,1.0,0.3,1.3,0.031,-2.4,-1.8,-4.2,-1.1
Mike McGee,SF-SG,28,TOT,48,20.9,12.0,2.7,1.5,1.1,0.1,1.4,0.421,0.331,0.459,0.471,0.745,1987-1988,14.9,0.5,25.8,0.5,0.6,1.1,0.052,0.3,-1.0,-0.7,0.3
Mike McGee,SF,28,SAC,37,23.9,14.2,3.0,1.6,1.3,0.2,1.6,0.421,0.34,0.454,0.471,0.771,1987-1988,15.2,0.504,26.3,0.5,0.5,1.0,0.054,0.6,-1.1,-0.5,0.3
Kevin McHale*,PF,30,BOS,64,37.3,22.6,8.4,2.7,0.4,1.4,2.2,0.604,,0.604,0.604,0.797,1987-1988,21.9,0.656,22.3,8.2,2.0,10.2,0.205,4.0,-0.5,3.5,3.3
Derrick McKey,SF,21,SEA,82,20.8,8.5,4.0,1.3,0.9,0.8,1.3,0.491,0.367,0.499,0.502,0.772,1987-1988,13.8,0.562,17.1,2.1,2.0,4.1,0.116,-0.7,0.9,0.2,0.9
Nate McMillan,PG,23,SEA,82,29.9,7.6,4.1,8.6,2.1,0.6,2.3,0.474,0.375,0.479,0.483,0.707,1987-1988,15.9,0.532,12.7,3.4,3.1,6.5,0.127,1.4,1.9,3.3,3.3
Reggie Miller*,SG,22,IND,82,22.4,10.0,2.3,1.6,0.6,0.2,1.2,0.488,0.355,0.538,0.537,0.801,1987-1988,14.0,0.58,18.6,2.9,1.3,4.2,0.11,1.1,-0.4,0.7,1.3
Mike Mitchell,SF,32,SAS,68,22.1,13.5,2.9,1.0,0.5,0.2,0.8,0.482,0.25,0.486,0.484,0.825,1987-1988,15.7,0.529,24.2,2.2,0.2,2.4,0.076,0.4,-2.8,-2.4,-0.2
Sidney Moncrief*,SG,30,MIL,56,25.5,10.8,3.2,3.6,0.7,0.3,1.5,0.489,0.161,0.513,0.494,0.837,1987-1988,15.2,0.569,18.2,2.5,1.2,3.7,0.123,1.1,-0.2,0.9,1.1
Chris Mullin*,SF,24,GSW,60,33.9,20.2,3.4,4.8,1.9,0.5,2.6,0.508,0.351,0.526,0.526,0.885,1987-1988,19.8,0.58,23.9,4.1,1.0,5.1,0.121,3.3,-0.1,3.2,2.7
Larry Nance,PF,28,TOT,67,35.6,19.1,9.1,3.1,0.9,2.4,2.3,0.529,0.333,0.531,0.53,0.779,1987-1988,20.3,0.586,21.7,5.1,2.9,8.0,0.161,2.4,1.1,3.5,3.3
Larry Nance,PF,28,PHO,40,36.9,21.1,9.9,3.1,1.1,2.4,2.7,0.531,0.4,0.532,0.532,0.751,1987-1988,20.5,0.581,22.9,2.8,1.6,4.3,0.141,2.2,0.7,2.9,1.9
Larry Nance,PF,28,CLE,27,33.6,16.2,7.9,3.1,0.7,2.3,1.8,0.526,,0.528,0.526,0.83,1987-1988,19.9,0.597,19.6,2.3,1.3,3.6,0.192,2.7,1.6,4.3,1.4
Calvin Natt,PF,31,DEN,27,19.7,9.6,3.6,1.7,0.5,0.1,1.1,0.49,,0.493,0.49,0.74,1987-1988,14.4,0.537,19.7,0.6,0.5,1.1,0.102,0.2,-1.1,-0.9,0.2
Johnny Newman,SF,24,NYK,77,20.6,10.0,2.1,0.8,0.9,0.1,1.3,0.435,0.28,0.463,0.456,0.841,1987-1988,12.1,0.531,21.2,1.6,1.5,3.1,0.093,-1.5,-0.4,-1.9,0.1
Ken Norman,SF,23,LAC,66,21.7,8.6,4.0,1.2,0.7,0.5,1.6,0.482,0.0,0.492,0.482,0.512,1987-1988,11.2,0.495,19.2,-0.8,1.4,0.6,0.021,-2.6,-0.5,-3.1,-0.4
Charles Oakley,PF,24,CHI,82,34.3,12.4,13.0,3.0,0.8,0.3,2.9,0.483,0.25,0.487,0.485,0.727,1987-1988,15.4,0.543,17.9,2.0,4.7,6.7,0.114,-0.5,-0.1,-0.6,1.0
Hakeem Olajuwon*,C,25,HOU,79,35.8,22.8,12.1,2.1,2.1,2.7,3.1,0.514,0.0,0.516,0.514,0.695,1987-1988,23.4,0.555,26.5,4.4,6.3,10.7,0.182,2.2,2.2,4.4,4.6
Jawann Oldham,C,30,SAC,54,17.5,5.5,5.6,0.6,0.2,2.0,1.1,0.476,,0.476,0.476,0.678,1987-1988,12.9,0.515,14.9,0.0,1.2,1.2,0.062,-3.3,1.4,-1.9,0.0
Robert Parish*,C,34,BOS,74,31.2,14.3,8.5,1.6,0.7,1.1,2.1,0.589,,0.59,0.589,0.734,1987-1988,17.2,0.62,18.7,3.8,2.6,6.4,0.134,1.1,-0.3,0.8,1.6
Jim Paxson,SG,30,TOT,45,17.8,7.7,1.0,1.7,0.7,0.1,0.9,0.46,0.238,0.477,0.468,0.861,1987-1988,11.7,0.521,19.4,0.7,0.5,1.2,0.071,-1.9,-1.0,-2.9,-0.2
Jim Paxson,SG,30,BOS,28,19.2,8.7,1.0,1.8,0.8,0.1,1.0,0.492,0.154,0.517,0.497,0.885,1987-1988,13.3,0.56,19.6,0.7,0.3,1.0,0.09,-1.2,-1.0,-2.1,0.0
John Paxson,PG,27,CHI,81,23.3,7.9,1.3,3.7,0.6,0.0,0.8,0.493,0.347,0.522,0.521,0.733,1987-1988,12.3,0.532,15.1,2.7,1.5,4.2,0.106,-0.9,-0.5,-1.4,0.3
Sam Perkins,PF,26,DAL,75,33.3,14.2,8.0,1.6,1.0,0.7,1.6,0.45,0.167,0.46,0.453,0.822,1987-1988,15.0,0.521,18.9,3.7,3.0,6.7,0.128,-0.3,0.0,-0.3,1.1
Chuck Person,SF,23,IND,79,35.5,17.0,6.8,3.9,0.9,0.1,2.7,0.459,0.333,0.48,0.483,0.67,1987-1988,13.9,0.501,23.3,0.6,2.8,3.3,0.057,0.3,-0.7,-0.4,1.1
Jim Petersen,PF,25,HOU,69,26.0,8.9,6.3,1.5,0.5,0.6,1.7,0.51,0.167,0.515,0.511,0.745,1987-1988,11.8,0.552,15.1,1.1,2.3,3.4,0.091,-1.9,0.3,-1.6,0.2
Ricky Pierce,SG,28,MIL,37,26.1,16.4,2.2,2.0,0.6,0.2,1.5,0.51,0.214,0.519,0.513,0.877,1987-1988,16.6,0.561,26.0,1.6,0.6,2.2,0.107,1.0,-1.4,-0.4,0.4
Scottie Pippen*,SF,22,CHI,79,20.9,7.9,3.8,2.1,1.2,0.7,1.7,0.463,0.174,0.475,0.466,0.576,1987-1988,12.9,0.489,20.0,-0.4,2.6,2.3,0.066,-1.9,1.3,-0.6,0.6
Terry Porter,PG,24,POR,82,36.5,14.9,4.6,10.1,1.8,0.2,3.0,0.519,0.348,0.533,0.533,0.846,1987-1988,18.1,0.592,16.8,6.5,3.3,9.8,0.157,2.6,0.6,3.2,4.0
Paul Pressey,SG,29,MIL,75,33.1,13.1,5.0,7.0,1.5,0.5,2.6,0.491,0.205,0.508,0.497,0.798,1987-1988,17.0,0.572,17.9,4.3,2.7,7.1,0.136,1.8,1.3,3.0,3.2
Harold Pressley,SF,24,SAC,80,25.4,9.7,4.6,2.3,1.1,0.7,1.7,0.453,0.327,0.476,0.479,0.792,1987-1988,12.7,0.51,17.8,0.9,1.3,2.2,0.052,-0.8,-0.1,-0.8,0.6
Mark Price,PG,23,CLE,80,32.8,16.0,2.3,6.0,1.2,0.2,2.3,0.506,0.486,0.51,0.543,0.877,1987-1988,17.6,0.589,20.6,5.6,2.2,7.8,0.143,2.9,-0.7,2.2,2.8
Blair Rasmussen,C,25,DEN,79,22.5,12.7,5.5,1.0,0.3,1.0,0.9,0.492,,0.492,0.492,0.776,1987-1988,16.0,0.523,22.6,2.1,2.2,4.2,0.114,-0.9,-1.0,-1.8,0.1
Robert Reid,SG,32,HOU,62,15.8,6.3,2.0,1.1,0.4,0.1,0.7,0.463,0.382,0.472,0.482,0.794,1987-1988,10.9,0.512,17.4,0.7,0.9,1.7,0.083,-2.3,-0.2,-2.5,-0.1
Jerry Reynolds,SF,25,MIL,62,18.7,8.0,2.6,1.7,1.2,0.5,1.7,0.449,0.429,0.449,0.452,0.773,1987-1988,13.6,0.512,21.4,-0.2,1.5,1.3,0.055,-1.0,1.3,0.3,0.7
Doc Rivers,PG,26,ATL,80,31.3,14.2,4.6,9.3,1.8,0.5,2.6,0.453,0.273,0.46,0.458,0.758,1987-1988,20.4,0.527,21.6,5.1,3.2,8.3,0.159,3.4,1.6,4.9,4.4
Alvin Robertson,SG,25,SAS,82,36.3,19.6,6.1,6.8,3.0,0.8,3.1,0.465,0.284,0.478,0.475,0.748,1987-1988,18.9,0.513,24.1,3.1,2.8,5.8,0.094,1.7,1.2,2.9,3.7
Cliff Robinson,SF,27,PHI,62,34.0,19.0,6.5,2.1,1.3,0.6,2.6,0.464,0.222,0.466,0.465,0.717,1987-1988,15.7,0.503,26.7,0.7,1.8,2.6,0.059,-0.6,-1.0,-1.7,0.2
Dennis Rodman*,SF,26,DET,82,26.2,11.6,8.7,1.3,0.9,0.5,1.9,0.561,0.294,0.568,0.565,0.535,1987-1988,17.4,0.571,19.2,3.2,3.6,6.8,0.153,1.2,0.4,1.6,2.0
Tree Rollins,C,32,ATL,76,23.2,4.4,6.0,0.3,0.4,1.7,0.7,0.512,,0.512,0.512,0.875,1987-1988,10.6,0.569,8.3,1.6,2.5,4.1,0.112,-2.0,1.5,-0.5,0.7
John Salley,C,23,DET,82,24.4,8.5,4.9,1.4,0.6,1.7,1.5,0.566,,0.566,0.566,0.709,1987-1988,14.2,0.614,14.3,3.0,3.1,6.2,0.148,-0.3,2.5,2.2,2.1
Ralph Sampson*,C-PF,27,TOT,48,34.6,15.6,9.6,2.5,0.9,1.8,3.6,0.438,0.182,0.443,0.44,0.76,1987-1988,13.4,0.487,22.8,-1.3,1.9,0.6,0.018,-2.2,0.1,-2.2,-0.1
Ralph Sampson*,C,27,GSW,29,33.0,15.4,10.0,2.9,0.8,1.9,3.8,0.438,0.0,0.443,0.438,0.775,1987-1988,14.0,0.485,24.0,-1.0,0.9,-0.1,-0.004,-2.4,0.0,-2.4,-0.1
Mike Sanders,SF,27,TOT,59,15.0,6.2,1.8,0.9,0.5,0.2,0.8,0.505,,0.507,0.505,0.776,1987-1988,11.1,0.542,18.2,0.6,0.6,1.2,0.066,-2.5,-0.2,-2.7,-0.1
Mike Sanders,SF,27,CLE,24,17.4,6.8,2.0,1.1,0.5,0.2,1.0,0.538,,0.538,0.538,0.87,1987-1988,10.9,0.57,16.9,0.3,0.4,0.7,0.083,-2.7,0.3,-2.4,0.0
Danny Schayes,PF,28,DEN,81,26.7,13.9,8.2,1.3,0.8,1.1,1.9,0.54,,0.542,0.54,0.836,1987-1988,18.4,0.64,18.7,5.4,3.3,8.8,0.195,0.4,0.5,0.9,1.6
Detlef Schrempf,SF,25,DAL,82,19.4,8.5,3.4,1.9,0.5,0.4,1.3,0.456,0.156,0.475,0.461,0.756,1987-1988,14.2,0.532,19.9,2.1,1.5,3.6,0.11,-0.3,0.0,-0.3,0.7
Byron Scott,SG,26,LAL,81,37.6,21.7,4.1,4.1,1.9,0.3,2.0,0.527,0.346,0.554,0.55,0.858,1987-1988,19.2,0.59,22.6,7.4,3.3,10.7,0.168,2.5,0.9,3.4,4.2
Carey Scurry,SF,25,UTA,29,15.4,4.8,2.8,1.7,1.6,0.8,1.4,0.466,0.375,0.472,0.478,0.692,1987-1988,12.8,0.518,15.9,-0.2,1.1,0.9,0.097,-2.6,5.4,2.7,0.5
Brad Sellers,SF,25,CHI,82,27.0,9.5,3.0,1.7,0.4,0.8,1.1,0.457,0.143,0.46,0.457,0.79,1987-1988,10.7,0.496,17.0,1.3,2.0,3.3,0.071,-1.4,-0.6,-2.0,0.0
Purvis Short,SG,30,HOU,81,24.1,14.3,2.7,2.0,0.7,0.2,1.5,0.481,0.238,0.486,0.483,0.858,1987-1988,15.8,0.531,24.9,2.6,1.8,4.4,0.108,-0.2,-0.5,-0.6,0.7
Jerry Sichting,PG,31,BOS,24,15.4,4.1,0.9,2.5,0.6,0.0,0.6,0.537,0.25,0.568,0.549,0.667,1987-1988,11.1,0.561,11.7,0.5,0.2,0.7,0.091,-0.6,0.1,-0.5,0.1
Jack Sikma*,PF,32,MIL,82,35.6,16.5,8.6,3.4,1.1,1.0,1.9,0.486,0.214,0.489,0.487,0.922,1987-1988,17.4,0.558,19.7,5.4,3.9,9.4,0.154,1.3,1.1,2.3,3.2
Derek Smith,SG,26,SAC,35,25.7,12.7,2.9,2.5,0.6,0.5,1.4,0.478,0.348,0.487,0.489,0.77,1987-1988,13.9,0.535,20.7,1.2,0.2,1.5,0.078,-0.4,-1.2,-1.6,0.1
Kenny Smith,PG,22,SAC,61,35.6,13.8,2.3,7.1,1.5,0.1,3.0,0.477,0.308,0.487,0.486,0.819,1987-1988,13.3,0.537,18.0,1.6,0.6,2.2,0.049,-0.5,-1.3,-1.8,0.1
Larry Smith,PF,30,GSW,20,25.0,6.4,9.1,1.3,0.6,0.6,1.8,0.472,0.0,0.475,0.472,0.407,1987-1988,10.8,0.471,13.9,-0.1,0.4,0.3,0.025,-2.3,-1.8,-4.1,-0.3
Otis Smith,SG,24,TOT,72,21.5,11.7,3.4,2.2,1.3,0.6,1.5,0.491,0.317,0.502,0.501,0.777,1987-1988,18.4,0.551,22.6,2.5,1.1,3.6,0.111,2.1,-0.2,1.9,1.5
Otis Smith,SG,24,GSW,57,23.8,13.1,3.8,2.5,1.5,0.6,1.7,0.506,0.317,0.521,0.518,0.781,1987-1988,19.4,0.567,22.4,2.6,0.9,3.5,0.124,2.8,0.1,2.9,1.7
Rory Sparrow,PG,29,TOT,58,18.0,4.5,1.2,2.9,0.7,0.1,1.0,0.399,0.154,0.411,0.403,0.727,1987-1988,8.3,0.423,15.0,-0.5,1.0,0.5,0.024,-3.8,-0.2,-4.0,-0.5
Rory Sparrow,PG,29,CHI,55,18.0,4.5,1.3,2.9,0.7,0.1,0.9,0.409,0.167,0.42,0.412,0.727,1987-1988,8.9,0.433,14.7,-0.3,1.0,0.7,0.035,-3.5,-0.2,-3.8,-0.4
Steve Stipanovich,C,27,IND,80,33.7,13.5,8.3,2.3,1.1,0.9,2.0,0.496,0.2,0.502,0.498,0.809,1987-1988,15.0,0.558,17.6,3.0,3.8,6.9,0.123,-0.3,1.3,1.0,2.1
John Stockton*,PG,25,UTA,82,34.7,14.7,2.9,13.8,3.0,0.2,3.2,0.574,0.358,0.594,0.589,0.84,1987-1988,23.2,0.645,17.2,9.2,4.9,14.1,0.238,5.2,3.3,8.5,7.6
Jon Sundvold,PG,26,SAS,52,19.7,8.1,0.9,3.5,0.5,0.0,1.1,0.464,0.406,0.476,0.499,0.896,1987-1988,12.7,0.526,17.6,1.1,-0.1,1.0,0.048,0.1,-2.5,-2.3,-0.1
Roy Tarpley,PF,23,DAL,81,28.5,13.5,11.8,1.1,1.3,1.1,2.1,0.5,0.0,0.503,0.5,0.74,1987-1988,19.5,0.541,21.2,3.5,4.4,7.8,0.163,0.3,-0.1,0.2,1.3
Terry Teagle,SG,27,GSW,47,20.4,12.6,1.7,1.3,0.7,0.1,1.7,0.454,0.111,0.46,0.455,0.802,1987-1988,13.0,0.496,28.7,-0.3,0.1,-0.2,-0.012,-1.5,-2.7,-4.3,-0.6
Reggie Theus,SG,30,SAC,73,36.3,21.6,3.2,6.3,0.8,0.2,3.2,0.47,0.271,0.479,0.476,0.831,1987-1988,16.5,0.529,26.1,3.4,0.3,3.7,0.066,1.5,-2.4,-0.9,0.7
Isiah Thomas*,PG,26,DET,81,36.1,19.5,3.4,8.4,1.7,0.2,3.4,0.463,0.309,0.475,0.474,0.774,1987-1988,18.2,0.521,25.4,3.8,3.7,7.6,0.124,2.6,0.4,3.0,3.7
Bernard Thompson,SF,25,PHO,37,15.3,5.2,2.1,1.4,0.6,0.0,0.6,0.465,0.0,0.471,0.465,0.717,1987-1988,11.0,0.515,14.9,0.7,0.2,0.9,0.074,-1.5,-0.1,-1.6,0.1
LaSalle Thompson,C,26,SAC,69,18.2,8.0,6.2,1.0,0.8,1.1,1.6,0.471,0.4,0.472,0.474,0.72,1987-1988,15.3,0.521,20.4,0.3,1.6,1.9,0.074,-2.5,0.4,-2.1,0.0
Mychal Thompson,C,33,LAL,80,25.1,11.6,6.1,0.8,0.5,1.0,1.4,0.512,,0.515,0.512,0.634,1987-1988,14.6,0.544,20.0,2.4,2.3,4.6,0.111,-1.3,-1.1,-2.4,-0.2
Otis Thorpe,PF,25,SAC,82,37.5,20.8,10.2,3.2,0.8,0.7,2.8,0.507,0.0,0.51,0.507,0.755,1987-1988,18.7,0.57,22.6,6.2,1.9,8.1,0.126,1.8,-1.0,0.9,2.2
Sedale Threatt,PG,26,CHI,45,15.6,6.6,1.2,2.4,0.6,0.1,1.0,0.502,0.1,0.535,0.506,0.78,1987-1988,13.7,0.53,19.9,0.7,0.7,1.4,0.094,-1.4,-0.1,-1.5,0.1
Wayman Tisdale,PF,23,IND,79,30.1,16.1,6.2,1.3,0.7,0.4,1.8,0.512,,0.513,0.512,0.783,1987-1988,16.1,0.558,22.7,3.3,2.5,5.7,0.116,0.1,-0.7,-0.7,0.8
Andrew Toney,SG,30,PHI,29,18.0,7.3,1.6,3.7,0.4,0.2,1.7,0.421,0.333,0.438,0.447,0.806,1987-1988,13.2,0.521,20.5,0.3,0.2,0.5,0.05,0.6,-2.3,-1.7,0.1
Kelly Tripucka,SF,28,UTA,49,19.9,7.5,2.4,2.1,0.7,0.1,1.4,0.459,0.419,0.472,0.51,0.868,1987-1988,11.4,0.553,16.8,0.5,1.2,1.7,0.083,-1.1,0.2,-0.9,0.3
Trent Tucker,SG,28,NYK,71,17.6,7.1,1.7,1.6,0.7,0.1,0.7,0.424,0.413,0.431,0.5,0.718,1987-1988,11.8,0.52,17.3,1.6,1.3,2.9,0.11,-0.1,0.8,0.7,0.8
Terry Tyler,SF,31,SAC,74,16.0,5.5,3.3,0.8,0.6,0.6,0.6,0.452,0.143,0.458,0.453,0.641,1987-1988,12.4,0.471,16.3,0.4,0.8,1.2,0.049,-1.2,0.0,-1.3,0.2
Darnell Valentine,PG,28,LAC,79,20.7,7.1,2.0,4.8,1.5,0.1,1.9,0.418,0.455,0.416,0.432,0.743,1987-1988,13.5,0.474,18.4,-0.5,2.0,1.5,0.043,-1.8,1.0,-0.8,0.5
Kiki Vandeweghe,SF,29,POR,37,28.1,20.2,2.9,1.9,0.6,0.2,1.3,0.508,0.379,0.523,0.528,0.878,1987-1988,19.8,0.587,26.0,3.1,0.7,3.8,0.176,3.4,-1.7,1.7,1.0
Jay Vincent,SF,28,DEN,73,24.0,15.4,4.2,2.0,0.6,0.4,1.9,0.466,0.25,0.466,0.466,0.805,1987-1988,15.6,0.518,27.1,0.9,1.9,2.8,0.076,-0.8,-1.2,-2.0,0.0
Sam Vincent,PG,24,TOT,72,20.8,8.0,2.1,5.3,0.8,0.2,1.9,0.456,0.381,0.459,0.464,0.868,1987-1988,15.1,0.536,18.7,1.8,1.5,3.3,0.106,0.5,-0.3,0.2,0.8
Sam Vincent,PG,24,CHI,29,32.9,13.0,3.6,8.4,1.2,0.4,2.9,0.447,0.375,0.449,0.451,0.925,1987-1988,16.1,0.531,19.8,1.2,1.1,2.3,0.115,0.7,-0.1,0.6,0.6
Darrell Walker,SG,26,WSB,52,18.1,6.0,2.4,1.9,1.2,0.2,1.3,0.392,0.0,0.4,0.392,0.781,1987-1988,10.6,0.46,17.8,-0.4,1.2,0.8,0.041,-2.7,2.0,-0.7,0.3
Kenny Walker,SF,23,NYK,82,26.1,10.1,4.7,1.0,0.8,0.7,1.0,0.473,,0.473,0.473,0.775,1987-1988,12.3,0.512,16.9,2.5,2.3,4.7,0.106,-0.8,0.1,-0.7,0.7
Pearl Washington,PG,24,NJN,68,20.3,9.3,1.7,3.0,1.3,0.1,2.1,0.448,0.224,0.47,0.458,0.698,1987-1988,13.1,0.502,23.6,-0.5,1.2,0.7,0.025,-1.8,-0.1,-1.9,0.0
Spud Webb,PG,24,ATL,82,16.4,6.0,1.8,4.1,0.8,0.1,1.6,0.475,0.053,0.496,0.476,0.817,1987-1988,14.8,0.533,18.5,0.9,1.4,2.3,0.082,-0.1,0.2,0.1,0.7
Mark West,C,27,TOT,83,25.3,9.7,6.3,0.9,0.6,1.8,2.1,0.551,,0.552,0.551,0.596,1987-1988,13.1,0.574,17.4,0.4,2.7,3.1,0.071,-2.5,0.6,-2.0,0.0
Mark West,C,27,CLE,54,21.9,8.5,5.2,0.9,0.5,1.5,1.7,0.576,,0.576,0.576,0.621,1987-1988,13.9,0.599,17.1,0.7,1.8,2.5,0.102,-2.0,1.2,-0.8,0.3
